Site Name,Plugin Name,Installed Version,Threat Title,CVE,CVSS Score,Reference
test_148,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_14,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_23,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_1,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_309,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_68,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_218,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_134,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_218,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_371,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_204,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_41,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_157,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_92,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_134,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_431,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_17,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_223,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_33,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_18,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_177,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_34,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_402,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_74,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_251,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_107,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_82,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_100,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_82,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_130,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_169,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_23,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_325,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_186,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_365,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_109,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_69,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_63,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_169,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_349,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_166,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_189,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_359,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_350,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_398,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_16,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_58,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_340,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_437,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_116,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_417,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_336,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_214,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_34,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_237,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_212,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_124,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_158,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_306,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_119,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_411,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_226,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_227,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_85,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_46,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_83,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_147,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_225,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_14,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_129,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_288,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_376,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_240,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_396,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_438,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_305,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_385,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_280,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_140,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_25,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_267,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_401,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_89,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_197,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_287,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_145,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_217,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_189,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_103,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_269,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_66,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_298,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_38,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_195,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_61,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_16,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_377,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_381,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_71,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_271,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_37,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_330,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_41,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_50,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_31,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
